Date,Open,High,Low,Close,Volume,Change
2022-10-14,7280,7460,7260,7370,849296,0.02219140083217752
2022-10-17,7240,7470,7100,7470,558636,0.013568521031207537
2022-10-18,7640,7750,7510,7700,674701,0.0307898259705488
2022-10-19,7720,7880,7600,7640,778065,-0.007792207792207795
2022-10-20,7640,7800,7590,7640,1201856,0.0
2022-10-21,7640,7650,7460,7590,752575,-0.00654450261780104
2022-10-24,7770,7800,7410,7450,700874,-0.01844532279314892
2022-10-25,7580,7580,7370,7540,562401,0.012080536912751683
2022-10-26,7400,7540,7400,7450,423525,-0.011936339522546469
2022-10-27,7620,7700,7520,7700,888160,0.033557046979865834
2022-10-28,7690,7880,7650,7730,642310,0.003896103896103842
2022-10-31,7850,7880,7650,7800,446533,0.009055627425614388
2022-11-01,7780,7900,7700,7850,443026,0.0064102564102563875
2022-11-02,7770,8060,7710,7970,523804,0.015286624203821653
2022-11-03,7810,7920,7770,7830,568617,-0.017565872020075313
2022-11-04,7790,7930,7770,7910,425400,0.010217113665389466
2022-11-07,7910,8200,7900,8160,637802,0.031605562579013924
2022-11-08,8230,8240,8030,8100,628096,-0.007352941176470562
2022-11-09,8210,8240,8050,8190,840899,0.011111111111111072
2022-11-10,8140,8140,7820,7930,1308548,-0.031746031746031744
2022-11-11,8120,8340,8110,8300,1128710,0.046658259773013855
2022-11-14,8390,9040,8340,9000,2045272,0.0843373493975903
2022-11-15,8990,9000,8840,8900,829378,-0.011111111111111072
2022-11-16,8850,8890,8660,8700,717168,-0.022471910112359605
2022-11-17,8830,9000,8710,8760,587352,0.006896551724137945
2022-11-18,8610,8900,8580,8770,390736,0.0011415525114155667
2022-11-21,8850,8890,8630,8700,362658,-0.007981755986317007
2022-11-22,8780,8780,8470,8480,470272,-0.025287356321839094
2022-11-23,8450,8670,8450,8610,353043,0.015330188679245182
2022-11-24,8740,8760,8560,8630,397980,0.0023228803716608404
2022-11-25,8630,8670,8560,8600,384884,-0.0034762456546929554
2022-11-28,8500,8610,8400,8580,442160,-0.0023255813953488857
2022-11-29,8630,8740,8450,8710,452640,0.015151515151515138
2022-11-30,8720,8720,8600,8700,2082155,-0.0011481056257175437
2022-12-01,8770,8880,8690,8720,560548,0.0022988505747125743
2022-12-02,8720,8730,8610,8610,347956,-0.012614678899082521
2022-12-05,8660,8730,8540,8570,299404,-0.004645760743321681
2022-12-06,8480,8550,8300,8460,531801,-0.012835472578763163
2022-12-07,8590,8590,8380,8490,484049,0.0035460992907800915
2022-12-08,8590,8720,8340,8690,827166,0.02355712603062421
2022-12-09,8690,8720,8500,8620,572328,-0.008055235903337121
2022-12-12,8710,8760,8380,8400,478976,-0.025522041763341052
2022-12-13,8500,8500,8190,8300,682547,-0.011904761904761862
2022-12-14,8380,8800,8350,8800,866206,0.06024096385542177
2022-12-15,8730,8820,8610,8610,496915,-0.021590909090909105
2022-12-16,8590,8770,8560,8670,703486,0.006968641114982521
2022-12-19,8510,8640,8400,8450,406903,-0.025374855824682796
2022-12-20,8380,8450,8170,8330,669991,-0.014201183431952646
2022-12-21,8440,8440,8160,8190,438202,-0.01680672268907568
2022-12-22,8200,8420,8200,8380,566459,0.023199023199023117
2022-12-23,8370,8390,8230,8260,287798,-0.014319809069212375
2022-12-26,8200,8360,8170,8350,322830,0.010895883777239712
2022-12-27,8410,8580,8380,8570,582316,0.026347305389221587
2022-12-28,8370,8370,8050,8100,765437,-0.05484247374562423
2022-12-29,7990,8130,7970,8090,525877,-0.0012345679012345512
2023-01-02,8150,8430,8100,8360,619821,0.03337453646477129
2023-01-03,8210,8360,8000,8320,542096,-0.004784688995215336
2023-01-04,8310,8320,8140,8240,365495,-0.009615384615384581
2023-01-05,8140,8400,8140,8280,425375,0.004854368932038833
2023-01-06,8130,8740,8130,8700,742563,0.050724637681159424
2023-01-09,8700,8840,8610,8710,523243,0.0011494252873562871
2023-01-10,8730,8770,8610,8680,323388,-0.003444316877152742
2023-01-11,8770,8860,8640,8760,394141,0.009216589861751112
2023-01-12,8760,8810,8650,8720,625628,-0.004566210045662156
2023-01-13,8800,9140,8790,9000,897301,0.032110091743119185
2023-01-16,9000,9000,8800,8930,536713,-0.007777777777777772
2023-01-17,8910,8960,8790,8860,366232,-0.007838745800671898
2023-01-18,8860,8940,8690,8740,464013,-0.013544018058690765
2023-01-19,8610,8790,8610,8690,376444,-0.005720823798627039
2023-01-20,8610,8850,8610,8760,380955,0.008055235903337232
2023-01-25,8960,9290,8960,9180,978564,0.047945205479452024
2023-01-26,9250,9580,9220,9560,1106156,0.04139433551198257
2023-01-27,9490,9600,9320,9350,801485,-0.021966527196652708
2023-01-30,9350,9560,9300,9360,825738,0.0010695187165774556
2023-01-31,9500,9500,9140,9140,801371,-0.023504273504273532
2023-02-01,9140,9470,9080,9360,941212,0.024070021881838155
2023-02-02,9340,9400,9200,9200,755747,-0.017094017094017144
2023-02-03,9210,9770,9160,9600,1354304,0.04347826086956519
2023-02-06,9600,9670,9280,9280,899999,-0.033333333333333326
2023-02-07,9290,9310,9140,9190,754730,-0.00969827586206895
2023-02-08,9210,9360,9190,9320,1051349,0.014145810663764857
2023-02-09,9210,9680,9210,9430,927967,0.011802575107296098
2023-02-10,9490,9520,8750,8770,2303212,-0.06998939554612937
2023-02-13,8770,8960,8670,8870,963875,0.011402508551881407
2023-02-14,8940,9070,8930,8970,556340,0.011273957158962844
2023-02-15,9000,9020,8790,8840,934557,-0.01449275362318836
2023-02-16,8840,9240,8830,9180,775360,0.03846153846153855
2023-02-17,9030,9200,9010,9140,510302,-0.004357298474945481
2023-02-20,9150,9330,9120,9310,592691,0.018599562363238453
2023-02-21,9300,9310,9120,9200,598221,-0.011815252416756183
2023-02-22,9140,9270,8990,9150,886621,-0.005434782608695676
2023-02-23,9150,9400,9150,9230,705304,0.008743169398907069
2023-02-24,9180,9270,9060,9170,602146,-0.00650054171180936
2023-02-27,9110,9170,8920,9130,474411,-0.004362050163576936
2023-02-28,9140,9300,9010,9030,884903,-0.010952902519167584
2023-03-02,9040,9340,9040,9250,642516,0.02436323366555926
2023-03-03,9310,9400,9100,9170,533604,-0.008648648648648671
2023-03-06,9290,9580,9270,9540,1116345,0.040348964013086075
2023-03-07,9540,9540,9220,9230,1917832,-0.032494758909853205
2023-03-08,9070,9250,9040,9220,847077,-0.0010834236186348933
2023-03-09,9260,9300,9040,9100,1562101,-0.013015184381778733
2023-03-10,9010,9050,8910,8960,751401,-0.01538461538461533
2023-03-13,9040,9150,8820,8910,1959064,-0.005580357142857095
2023-03-14,8810,8900,8410,8440,928501,-0.052749719416386065
2023-03-15,8480,8730,8420,8500,846278,0.007109004739336511
2023-03-16,8400,8460,8210,8380,637345,-0.014117647058823568
2023-03-17,8470,8600,8350,8560,693015,0.021479713603818507
2023-03-20,8580,8590,8400,8460,522534,-0.011682242990654235
2023-03-21,8470,8560,8420,8440,469282,-0.0023640661938534313
2023-03-22,8550,8600,8490,8530,517514,0.010663507109004655
2023-03-23,8600,8600,8440,8540,664846,0.0011723329425556983
2023-03-24,8460,8560,8360,8390,583768,-0.01756440281030447
2023-03-27,8390,8460,8300,8400,659032,0.0011918951132301459
2023-03-28,8460,8500,8390,8490,744478,0.010714285714285676
2023-03-29,8540,8690,8510,8680,1028585,0.022379269729092988
2023-03-30,8580,8730,8500,8650,1132783,-0.003456221198156695
2023-03-31,8660,8870,8650,8780,983776,0.015028901734104094
2023-04-03,8690,8690,8460,8480,926175,-0.034168564920273314
2023-04-04,8560,8560,8460,8490,526300,0.001179245283018826
2023-04-05,8570,8600,8490,8550,502215,0.007067137809187329
2023-04-06,8500,8570,8330,8330,705871,-0.025730994152046827
2023-04-07,8310,8410,8230,8310,668438,-0.0024009603841537164
2023-04-10,8280,8430,8250,8370,715803,0.0072202166064982976
2023-04-11,8480,8780,8360,8770,1346186,0.04778972520907998
2023-04-12,9200,9390,9080,9170,4214200,0.04561003420752563
2023-04-13,9020,9130,8930,9090,2805901,-0.008724100327153761
2023-04-14,9120,9240,8970,9190,849100,0.011001100110010986
2023-04-17,9300,9330,9060,9200,734735,0.0010881392818280489
2023-04-18,9200,9250,8980,9020,1018715,-0.019565217391304346
2023-04-19,9030,9410,9030,9380,1259898,0.039911308203991025
2023-04-20,9350,9350,9170,9240,808866,-0.014925373134328401
2023-04-21,9150,9190,9010,9150,526564,-0.009740259740259716
2023-04-24,9160,9530,9160,9500,1370707,0.03825136612021862
2023-04-25,9490,9590,9140,9260,901251,-0.025263157894736876
2023-04-26,9280,9480,9190,9210,791701,-0.005399568034557212
2023-04-27,9210,9350,9100,9140,799592,-0.007600434310532034
2023-04-28,9110,9270,9070,9170,655084,0.003282275711159688
2023-05-02,9090,9320,9070,9320,558171,0.016357688113413316
2023-05-03,9230,9270,9130,9210,352421,-0.011802575107296098
2023-05-04,9110,9350,9100,9330,451878,0.013029315960912058
2023-05-08,9330,9570,9320,9490,763445,0.017148981779206762
2023-05-09,9580,9630,9450,9600,569939,0.011591148577450028
2023-05-10,9700,10170,9640,9730,2103495,0.013541666666666563
2023-05-11,9730,9770,9480,9690,1004141,-0.004110996916752319
2023-05-12,9770,9910,9610,9690,1009452,0.0
2023-05-15,9900,9900,9410,9520,726691,-0.01754385964912286
2023-05-16,9420,9470,9120,9300,835874,-0.02310924369747902
2023-05-17,9210,9490,9210,9410,337514,0.011827956989247213
2023-05-18,9390,9620,9390,9610,744607,0.02125398512221044
2023-05-19,9610,9620,9460,9560,574481,-0.005202913631633721
2023-05-22,9560,9640,9450,9620,496906,0.006276150627614996
2023-05-23,9650,9660,9550,9570,580287,-0.00519750519750517
2023-05-24,9570,9630,9430,9590,605244,0.002089864158829613
2023-05-25,9590,9600,9450,9470,643319,-0.012513034410844615
2023-05-26,9380,9500,9340,9400,596985,-0.007391763463569179
2023-05-30,9440,9590,9380,9450,535225,0.005319148936170137
2023-05-31,9380,9520,9380,9380,1391416,-0.007407407407407418
2023-06-01,9450,9500,9220,9240,590662,-0.014925373134328401
2023-06-02,9250,9480,9250,9460,498730,0.023809523809523725
2023-06-05,9460,9620,9420,9560,465460,0.010570824524312794
2023-06-07,9630,9650,9470,9500,786552,-0.006276150627615107
2023-06-08,9590,9590,9230,9330,949999,-0.017894736842105297
2023-06-09,9420,9540,9260,9360,1231332,0.003215434083601254
