Date,Open,High,Low,Close,Volume,Change
2020-08-31,4918,4957,4908,4948,232643,0.005895507216914009
2020-09-01,4947,4967,4918,4948,243613,0.0
2020-09-02,4947,4947,4908,4948,124204,0.0
2020-09-03,4947,4957,4918,4948,257069,0.0
2020-09-04,4928,4957,4899,4938,233306,-0.0020210185933710045
2020-09-07,4938,4957,4918,4938,233639,0.0
2020-09-08,4947,4977,4928,4958,317249,0.004050222762251865
2020-09-09,4938,4957,4918,4958,323638,0.0
2020-09-10,4957,4986,4938,4987,189843,0.0058491327148042505
2020-09-11,4986,5015,4957,5006,151061,0.0038099057549629833
2020-09-14,5006,5015,4986,5016,149171,0.0019976028765480436
2020-09-15,5025,5025,4986,5006,173529,-0.001993620414672992
2020-09-16,5006,5025,4996,5026,182327,0.003995205753096309
2020-09-17,5015,5123,5015,5074,336779,0.00955033824114615
2020-09-18,5064,5103,5015,5065,205189,-0.0017737485218762838
2020-09-21,5064,5064,5006,5016,226371,-0.00967423494570585
2020-09-22,4996,5025,4977,5016,188380,0.0
2020-09-23,5025,5025,4957,4997,133501,-0.0037878787878787845
2020-09-24,4986,5006,4947,4948,190887,-0.00980588353011802
2020-09-25,4947,4986,4947,4967,190870,0.0038399353274050085
2020-09-28,4957,4996,4947,4977,145815,0.0020132876988121495
2020-09-29,4977,5054,4977,5045,158516,0.013662849105886998
2020-10-05,5035,5045,4986,5035,189491,-0.001982160555004997
2020-10-06,5054,5054,5015,5055,98165,0.003972194637537285
2020-10-07,5035,5054,5006,5026,182726,-0.005736894164193873
2020-10-08,5025,5074,4986,5074,210384,0.00955033824114615
2020-10-12,5074,5084,5064,5074,190543,0.0
2020-10-13,5084,5123,5064,5094,233122,0.003941663381947125
2020-10-14,5132,5132,5084,5104,188039,0.0019630938358854433
2020-10-15,5113,5132,5064,5104,312991,0.0
2020-10-16,5103,5132,5093,5133,221472,0.005681818181818121
2020-10-19,5152,5152,5103,5133,267274,0.0
2020-10-20,5123,5132,5103,5123,172938,-0.0019481784531463209
2020-10-21,5123,5152,5113,5152,280024,0.005660745656841604
2020-10-22,5152,5278,5142,5240,631214,0.017080745341614856
2020-10-23,5298,5298,5201,5221,365213,-0.0036259541984733357
2020-10-26,5249,5308,5210,5298,444107,0.014748132541658743
2020-10-27,5278,5327,5239,5308,316363,0.0018875047187618677
2020-10-28,5240,5317,5230,5269,262954,-0.007347400150715888
2020-10-29,5230,5259,5201,5240,256029,-0.005503890681343715
2020-10-30,5240,5308,5210,5259,203140,0.0036259541984733357
2020-11-02,5259,5288,5201,5250,288467,-0.0017113519680547196
2020-11-03,5249,5278,5220,5230,180814,-0.003809523809523818
2020-11-04,5230,5269,5230,5269,119369,0.007456978967495198
2020-11-05,5269,5337,5269,5298,271291,0.005503890681343604
2020-11-06,5317,5317,5230,5259,184646,-0.007361268403170973
2020-11-09,5259,5278,5210,5250,214598,-0.0017113519680547196
2020-11-10,5249,5395,5230,5328,380134,0.014857142857142902
2020-11-11,5356,5356,5298,5328,154161,0.0
2020-11-12,5327,5337,5269,5328,119190,0.0
2020-11-13,5356,5356,5259,5269,416926,-0.011073573573573525
2020-11-16,5259,5269,5191,5211,545605,-0.01100778136268743
2020-11-17,5210,5249,5201,5250,268012,0.007484168105929667
2020-11-18,5259,5288,5220,5289,188821,0.00742857142857134
2020-11-19,5298,5366,5259,5357,500808,0.012856872754773985
2020-11-20,5356,5366,5317,5347,215983,-0.0018667164457718544
2020-11-23,5337,5376,5327,5367,393579,0.0037404151860855883
2020-11-24,5366,5434,5356,5386,443613,0.0035401527855412063
2020-11-25,5405,5425,5356,5425,292360,0.007240995172669962
2020-11-26,5415,5415,5337,5357,265816,-0.01253456221198157
2020-11-27,5356,5356,5249,5259,361309,-0.018293821168564484
2020-11-30,5259,5298,5191,5211,414314,-0.00912721049629206
2020-12-01,5210,5259,5210,5230,252648,0.0036461331798118835
2020-12-02,5230,5230,5181,5201,367640,-0.005544933078393877
2020-12-03,5220,5240,5132,5133,658336,-0.013074408767544732
2020-12-04,5162,5181,5064,5113,773604,-0.0038963569062926418
2020-12-07,5113,5123,5074,5123,395332,0.0019557989438685475
2020-12-08,5123,5132,5064,5113,162821,-0.0019519812609798404
2020-12-09,5113,5132,5093,5094,219074,-0.003716017993350307
2020-12-10,5084,5113,5074,5094,441518,0.0
2020-12-11,5093,5220,5084,5221,481901,0.02493129171574404
2020-12-14,5201,5220,5152,5221,345380,0.0
2020-12-15,5249,5249,5181,5230,222980,0.0017238076996743956
2020-12-16,5240,5249,5201,5230,125047,0.0
2020-12-17,5240,5298,5201,5279,500285,0.00936902485659652
2020-12-18,5298,5376,5269,5376,568118,0.018374692176548635
2020-12-21,5386,5386,5308,5318,358002,-0.010788690476190466
2020-12-22,5317,5317,5269,5279,375881,-0.0073335840541557396
2020-12-23,5259,5298,5240,5298,398280,0.003599166508808427
2020-12-24,5288,5317,5269,5289,330934,-0.001698754246885592
2020-12-28,5298,5327,5240,5259,670608,-0.005672149744753274
2020-12-29,5152,5171,5132,5143,602244,-0.022057425366039163
2020-12-30,5162,5230,5142,5211,553446,0.013221854948473721
2021-01-04,5191,5259,5171,5259,635849,0.00921128382268277
2021-01-05,5230,5347,5181,5337,1540005,0.01483171705647468
2021-01-06,5347,5376,5249,5259,1235630,-0.014614952220348476
2021-01-07,5347,5347,5210,5259,556081,0.0
2021-01-08,5278,5308,5220,5250,535907,-0.0017113519680547196
2021-01-11,5201,5210,5103,5123,915380,-0.024190476190476207
2021-01-12,5152,5152,5074,5094,386702,-0.005660745656841715
2021-01-13,5084,5132,5084,5084,465295,-0.0019630938358853323
2021-01-14,5113,5113,5064,5113,573273,0.005704169944925175
2021-01-15,5142,5152,5074,5094,499146,-0.003716017993350307
2021-01-18,5093,5103,5015,5016,596578,-0.01531213191990577
2021-01-19,5045,5084,4977,4997,678968,-0.0037878787878787845
2021-01-20,4996,5006,4967,4997,345930,0.0
2021-01-21,4996,5093,4986,5074,394953,0.015409245547328476
2021-01-22,5103,5132,5045,5133,460855,0.011627906976744207
2021-01-25,5132,5259,5132,5240,1077638,0.020845509448665478
2021-01-26,5180,5280,5090,5100,977517,-0.026717557251908386
2021-01-27,5120,5140,5080,5120,453163,0.0039215686274509665
2021-01-28,5080,5160,5080,5090,422995,-0.005859375
2021-01-29,5110,5120,5060,5080,471463,-0.0019646365422396617
2021-02-01,5100,5110,5050,5060,432008,-0.003937007874015741
2021-02-02,5090,5090,5050,5070,461831,0.0019762845849802257
2021-02-03,5070,5120,5050,5090,423649,0.0039447731755424265
2021-02-04,5090,5090,5050,5050,351454,-0.007858546168958758
2021-02-05,5080,5100,5060,5090,157833,0.007920792079207928
2021-02-08,5070,5110,5070,5080,353766,-0.0019646365422396617
2021-02-09,5080,5130,5070,5120,305426,0.007874015748031482
2021-02-10,5120,5120,5050,5080,382648,-0.0078125
2021-02-15,5080,5130,5080,5120,517424,0.007874015748031482
2021-02-16,5100,5120,5080,5100,340096,-0.00390625
2021-02-17,5090,5100,5050,5060,1024854,-0.007843137254901933
2021-02-18,5060,5060,5020,5030,1300985,-0.005928853754940677
2021-02-19,5030,5040,5000,5010,617129,-0.003976143141153132
2021-02-22,5010,5030,4985,4990,464820,-0.003992015968063867
2021-02-23,4990,4995,4970,4995,349022,0.0010020040080160886
2021-02-24,4990,5040,4980,4990,334806,-0.0010010010010009784
2021-02-25,4995,5000,4975,4990,240304,0.0
2021-02-26,4975,4995,4965,4995,371982,0.0010020040080160886
2021-03-02,4995,4995,4960,4965,427563,-0.006006006006005982
2021-03-03,4965,4970,4935,4940,490604,-0.0050352467270896595
2021-03-04,4935,4955,4900,4905,637899,-0.007085020242915019
2021-03-05,4895,4905,4870,4885,497705,-0.004077471967380175
2021-03-08,4895,5020,4895,4950,497244,0.013306038894575156
2021-03-09,4950,4950,4875,4930,373706,-0.004040404040404066
2021-03-10,4970,4970,4900,4930,192212,0.0
2021-03-11,4945,4980,4935,4960,243688,0.006085192697768749
2021-03-12,4970,4995,4965,4985,255154,0.00504032258064524
2021-03-15,4990,5080,4985,5070,367867,0.01705115346038122
2021-03-16,5090,5100,5060,5080,276751,0.0019723865877712132
2021-03-17,5090,5100,5070,5100,244165,0.003937007874015741
2021-03-18,5120,5200,5110,5190,498772,0.01764705882352935
2021-03-19,5160,5230,5120,5150,708822,-0.0077071290944122905
2021-03-22,5150,5180,5080,5080,294910,-0.013592233009708687
2021-03-23,5070,5130,5070,5090,272185,0.0019685039370078705
2021-03-24,5020,5110,5000,5030,1053671,-0.011787819253438081
2021-03-25,5050,5080,5020,5050,448762,0.003976143141153132
2021-03-26,5050,5180,5040,5170,1326234,0.023762376237623783
2021-03-29,5170,5230,5170,5220,1024672,0.009671179883945946
2021-03-30,5240,5240,5170,5220,574361,0.0
2021-03-31,5200,5220,5180,5210,444241,-0.0019157088122605526
2021-04-01,5210,5220,5180,5220,500965,0.0019193857965451588
2021-04-02,5200,5220,5180,5210,396329,-0.0019157088122605526
2021-04-05,5220,5230,5200,5220,424463,0.0019193857965451588
2021-04-06,5220,5230,5180,5230,382990,0.0019157088122605526
2021-04-07,5230,5240,5210,5240,390934,0.0019120458891013214
2021-04-08,5240,5300,5230,5260,722247,0.003816793893129722
2021-04-09,5260,5290,5260,5260,293796,0.0
2021-04-12,5250,5300,5250,5300,397548,0.0076045627376426506
2021-04-13,5300,5330,5290,5320,449379,0.0037735849056603765
2021-04-14,5330,5360,5320,5350,353101,0.005639097744360999
2021-04-15,5360,5370,5330,5340,479335,-0.0018691588785046953
2021-04-16,5350,5370,5340,5370,401852,0.00561797752808979
2021-04-19,5380,5390,5330,5360,638713,-0.0018621973929237035
2021-04-20,5370,5420,5360,5390,717074,0.005597014925373234
2021-04-21,5390,5400,5370,5400,579002,0.0018552875695732052
2021-04-22,5400,5420,5380,5380,472117,-0.0037037037037036535
2021-04-23,5380,5410,5380,5400,347906,0.0037174721189590088
2021-04-26,5410,5410,5370,5400,528810,0.0
2021-04-27,5390,5420,5380,5420,632950,0.0037037037037037646
2021-04-28,5420,5440,5380,5400,551150,-0.0036900369003689537
2021-04-29,5410,5430,5380,5390,422167,-0.0018518518518518823
2021-04-30,5410,5410,5380,5410,433656,0.0037105751391466324
2021-05-03,5410,5470,5400,5430,619488,0.003696857670979714
2021-05-04,5430,5450,5390,5450,499014,0.0036832412523020164
2021-05-06,5450,5540,5450,5530,635279,0.014678899082568808
2021-05-07,5530,5550,5510,5530,519756,0.0
2021-05-10,5540,5550,5510,5550,648467,0.003616636528029016
2021-05-11,5560,5570,5530,5560,501855,0.0018018018018017834
2021-05-12,5560,5630,5550,5600,889390,0.007194244604316502
2021-05-13,5600,5600,5510,5550,573862,-0.008928571428571397
2021-05-14,5570,5570,5510,5540,549510,-0.0018018018018017834
2021-05-17,5540,5570,5540,5550,319444,0.0018050541516245744
2021-05-18,5560,5580,5540,5580,356221,0.00540540540540535
2021-05-20,5580,5590,5530,5560,242722,-0.0035842293906810374
2021-05-21,5570,5600,5550,5600,327773,0.007194244604316502
2021-05-24,5600,5600,5560,5590,288694,-0.0017857142857142794
2021-05-25,5600,5600,5580,5600,280437,0.0017889087656528524
2021-05-26,5600,5610,5590,5610,271588,0.0017857142857142794
2021-05-27,5600,5710,5580,5710,760814,0.017825311942959
2021-05-28,5710,5880,5680,5840,1482585,0.022767075306479923
2021-05-31,5860,5960,5860,5950,1329157,0.018835616438356073
2021-06-01,5950,6030,5900,6010,1251870,0.010084033613445342
2021-06-02,6030,6190,6000,6170,1722361,0.0266222961730449
2021-06-03,6180,6250,5950,6040,2055625,-0.021069692058346856
2021-06-04,6050,6100,5890,5980,1183970,-0.009933774834437137
2021-06-07,5960,6040,5900,6020,740003,0.006688963210702337
2021-06-08,6050,6050,5980,6000,623266,-0.0033222591362126463
2021-06-09,6020,6140,6020,6110,1023217,0.018333333333333313
2021-06-10,6140,6150,6090,6130,591809,0.003273322422258529
2021-06-11,6130,6180,6110,6140,883176,0.0016313213703098572
2021-06-14,6150,6150,6080,6110,662079,-0.004885993485342022
2021-06-15,6120,6230,6080,6210,1161691,0.016366612111292866
2021-06-16,6210,6220,6150,6170,545249,-0.006441223832528209
2021-06-17,6180,6190,6090,6110,631327,-0.00972447325769854
2021-06-18,6110,6180,6060,6170,733160,0.009819967266775809
2021-06-21,6160,6160,6080,6100,571601,-0.011345218800648316
2021-06-22,6090,6130,6070,6100,453831,0.0
2021-06-23,6090,6100,6050,6060,554961,-0.006557377049180357
2021-06-24,6060,6080,6050,6060,401929,0.0
2021-06-25,6100,6120,6070,6080,535864,0.0033003300330032292
2021-06-28,6090,6130,6070,6100,784318,0.00328947368421062
2021-06-29,6010,6020,5970,6000,690228,-0.016393442622950838
2021-06-30,5970,5990,5910,5960,776498,-0.00666666666666671
2021-07-01,5950,5980,5910,5980,527685,0.003355704697986628
2021-07-02,5960,6020,5960,6020,580453,0.006688963210702337
2021-07-05,6060,6070,6000,6060,534752,0.006644518272425293
2021-07-06,6050,6050,6000,6050,385211,-0.0016501650165016146
2021-07-07,6050,6050,6000,6030,345404,-0.0033057851239669533
2021-07-08,6020,6030,5910,5980,623098,-0.008291873963515717
2021-07-09,5950,5980,5870,5980,821824,0.0
2021-07-12,5980,6000,5940,5970,426179,-0.0016722408026755842
2021-07-13,5970,6000,5970,5980,231003,0.0016750418760469454
2021-07-14,5960,5980,5940,5940,329960,-0.006688963210702337
2021-07-15,5940,5940,5840,5850,878195,-0.015151515151515138
2021-07-16,5870,5930,5860,5900,584884,0.008547008547008517
2021-07-19,5930,5930,5850,5880,291661,-0.003389830508474523
2021-07-20,5860,5900,5820,5880,386985,0.0
2021-07-21,5900,5900,5860,5890,308594,0.001700680272108901
2021-07-22,5910,5960,5870,5900,813186,0.001697792869269854
2021-07-23,5900,5930,5880,5930,242951,0.005084745762711895
2021-07-26,5940,5940,5880,5900,262746,-0.005059021922428353
2021-07-27,5920,5950,5880,5920,286092,0.003389830508474523
2021-07-28,5920,5940,5880,5920,262157,0.0
2021-07-29,5930,5940,5900,5930,247587,0.0016891891891892552
2021-07-30,5920,5930,5880,5930,300708,0.0
2021-08-02,5940,5940,5890,5890,194204,-0.006745362563237767
2021-08-03,5890,5890,5860,5870,228519,-0.00339558573853993
2021-08-04,5850,5910,5830,5840,495879,-0.005110732538330498
2021-08-05,5840,5890,5820,5850,316041,0.001712328767123239
2021-08-06,5860,5930,5860,5890,291137,0.006837606837606813
2021-08-09,5870,5930,5860,5890,232728,0.0
2021-08-10,5920,5920,5830,5890,311608,0.0
2021-08-11,5910,5910,5830,5880,414350,-0.001697792869269965
2021-08-12,5900,5920,5870,5890,206404,0.001700680272108901
2021-08-13,5900,5900,5790,5840,575577,-0.008488964346349714
2021-08-17,5870,5880,5700,5730,685023,-0.018835616438356184
